id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
11,CAM001,2025-11-09 18:00:00,659,6,1.0015197568389058,2,9,0,0,0,659,0,2025-11-09T18:26:32.143285,2025-11-09T18:59:34.572749
