id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
14,CAM002,2026-04-18 06:00:00,0,0,0.0,0,0,0,0,0,0,0,2026-04-18T06:34:28.312976,2026-04-18T06:59:11.952410
