id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
15,CAM001,2025-11-10 12:00:00,410,5,1.0,1,0,0,0,0,410,0,2025-11-10T12:00:25.519658,2025-11-10T12:38:05.391681
