id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
13,CAM001,2025-11-09 20:00:00,820,7,1.0,1,14,0,0,0,820,0,2025-11-09T20:04:54.669162,2025-11-09T20:25:44.454915
