id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
7,CAM001,2026-01-28 10:00:00,1930,10,5.813253012048193,11,4,0,0,0,1930,0,2026-01-28T10:05:15.136940,2026-01-28T10:44:48.248781
