id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
10,CAM001,2026-01-28 18:00:00,615,8,6.089108910891089,8,1,0,0,0,615,0,2026-01-28T18:50:19.051216,2026-01-28T18:56:14.982301
