id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
16,CAM001,2026-04-18 07:00:00,0,0,0.0,0,0,0,0,0,0,0,2026-04-18T07:00:43.261045,2026-04-18T07:17:39.663092
