id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
16,CAM001,2025-11-10 18:00:00,1,1,1.0,1,0,0,0,0,1,0,2025-11-10T18:09:02.834961,2025-11-10T18:18:12.780421
