id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
28,CAM002,2026-05-06 01:00:00,9,2,1.0,1,0,0,0,0,9,0,2026-05-06T01:00:05.878160,2026-05-06T01:01:14.225532
