id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
29,CAM002,2026-05-07 13:00:00,0,0,0.0,0,0,0,0,0,0,0,2026-05-07T13:13:38.098611,2026-05-07T13:53:16.746731
