id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
3,CAM001,2025-11-18 14:00:00,4667,11,6.061038961038961,9,13,0,0,0,4667,0,2025-11-18T14:00:17.725037,2025-11-18T14:59:32.127694
