persistent_id,cameras_visited,track_id,avg_confidence,percent_time_in_fence,fence_ids_visited,fence_names_visited,total_detections,first_seen,last_seen,duration_seconds
2,CAM002,14,1.784,100.0,8dab1b88-60b3-4fd8-b2e9-10f0f7e2cb6e,Westbound,3,2025-11-20T06:39:38.690684,2025-11-20T06:39:58.880832,20.190148
1,CAM002,4,1.718,100.0,8dab1b88-60b3-4fd8-b2e9-10f0f7e2cb6e,Westbound,4,2025-11-20T06:39:38.695683,2025-11-20T06:40:08.718345,30.022662
4,CAM002,4,1.696,100.0,8dab1b88-60b3-4fd8-b2e9-10f0f7e2cb6e,Westbound,2,2025-11-20T06:39:49.079439,2025-11-20T06:39:58.857846,9.778407
3,CAM002,13,1.735,100.0,8dab1b88-60b3-4fd8-b2e9-10f0f7e2cb6e,Westbound,3,2025-11-20T06:39:49.084442,2025-11-20T06:40:08.728343,19.643901
5,CAM002,8,1.687,100.0,8dab1b88-60b3-4fd8-b2e9-10f0f7e2cb6e,Westbound,3,2025-11-20T06:39:49.088446,2025-11-20T06:40:08.722352,19.633906
6,CAM002,19,1.996,100.0,8dab1b88-60b3-4fd8-b2e9-10f0f7e2cb6e,Westbound,1,2025-11-20T06:39:58.886831,2025-11-20T06:39:58.886831,0.0
7,CAM002,20,1.651,100.0,8dab1b88-60b3-4fd8-b2e9-10f0f7e2cb6e,Westbound,1,2025-11-20T06:40:08.732344,2025-11-20T06:40:08.732344,0.0
