id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
40,CAM001,2026-05-14 09:00:00,1583,7,3.3538135593220337,6,7,0,0,0,1583,0,2026-05-14T09:38:27.166099,2026-05-14T09:59:33.301307
