id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
8,CAM001,2025-11-07 07:00:00,215,5,1.018957345971564,2,0,0,0,0,215,0,2025-11-07T07:39:38.757994,2025-11-07T07:59:23.936238
