id,persistent_id,camera_id,track_id,confidence,frame_id,in_geo_fence,fence_id,fence_name,timestamp,bbox_x,bbox_y,bbox_width,bbox_height
36916,4,CAM001,25,2.062500886636933,828,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:40:14.040112,431.0,145.0,59.0,135.0
36915,1,CAM001,21,2.069522550038633,828,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:40:14.036099,322.0,136.0,65.0,121.0
36914,2,CAM001,12,2.0704036592234205,828,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:40:14.031560,380.0,152.0,48.0,132.0
36913,3,CAM002,16,2.035323517967622,972,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:40:12.557861,216.0,206.0,60.0,151.0
36912,4,CAM001,25,2.038468987233394,816,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:40:10.479718,433.0,147.0,57.0,135.0
36911,1,CAM001,21,2.034809110944838,816,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:40:10.476116,322.0,137.0,65.0,122.0
36910,2,CAM001,12,2.0268875566403146,816,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:40:10.471577,380.0,151.0,46.0,132.0
36909,3,CAM002,16,2.0471006878574887,960,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:40:09.123317,218.0,206.0,58.0,151.0
36908,4,CAM001,25,2.084115631377721,804,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:40:06.689745,433.0,147.0,58.0,136.0
36907,1,CAM001,21,2.0636401862017366,804,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:40:06.687320,324.0,138.0,64.0,116.0
36906,2,CAM001,12,1.986417013549537,804,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:40:06.684320,379.0,150.0,47.0,133.0
36905,3,CAM002,16,2.0570731077839137,948,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:40:05.433793,218.0,206.0,61.0,152.0
36904,4,CAM001,25,2.0501885718526514,792,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:40:03.681012,433.0,147.0,58.0,136.0
36903,1,CAM001,21,1.98879293836875,792,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:40:03.679012,323.0,137.0,64.0,120.0
36902,2,CAM001,12,2.0527529554209534,792,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:40:03.674012,378.0,150.0,50.0,135.0
36901,3,CAM002,16,1.990050046958865,936,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:40:02.469142,218.0,204.0,63.0,154.0
36900,4,CAM001,25,2.0343689169496155,780,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:40:00.541642,433.0,149.0,59.0,132.0
36899,2,CAM001,12,1.788692473137167,780,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:40:00.536641,378.0,152.0,53.0,133.0
36898,2,CAM002,16,1.5957941303438634,924,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:58.844263,225.0,201.0,57.0,156.0
36897,4,CAM001,25,2.0007358766482137,768,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:56.977866,432.0,146.0,61.0,127.0
36896,3,CAM001,21,1.953490919295137,768,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:56.974865,363.0,139.0,32.0,66.0
36895,2,CAM001,12,1.815025702437808,768,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:56.971343,381.0,152.0,53.0,133.0
36894,1,CAM001,3,2.0418267442266287,768,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:56.967348,320.0,139.0,69.0,115.0
36893,2,CAM002,16,1.541399660120665,912,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:55.582936,228.0,199.0,56.0,158.0
36892,4,CAM001,25,2.014997962469831,756,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:53.590508,435.0,146.0,53.0,105.0
36891,3,CAM001,21,2.0528194074942823,756,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:53.586508,360.0,139.0,34.0,70.0
36890,2,CAM001,12,1.8147113577721998,756,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:53.584507,383.0,151.0,52.0,132.0
36889,1,CAM001,3,1.970560361377708,756,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:53.580021,315.0,137.0,73.0,119.0
36888,2,CAM002,16,1.5862824248274965,900,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:52.191351,227.0,200.0,56.0,158.0
36887,4,CAM001,25,2.006070006483469,744,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:49.645639,428.0,146.0,62.0,128.0
36886,3,CAM001,21,1.726739725791285,744,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:49.642117,355.0,139.0,38.0,77.0
36885,2,CAM001,12,1.833251827744183,744,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:49.638711,378.0,149.0,54.0,134.0
36884,1,CAM001,3,1.9937512082902853,744,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:49.632173,312.0,140.0,72.0,115.0
36883,2,CAM002,16,1.651587653319106,888,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:48.283876,227.0,199.0,56.0,159.0
36882,4,CAM001,25,1.9955041090695385,732,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:45.842129,437.0,147.0,51.0,106.0
36881,2,CAM001,12,1.8325540943173053,732,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:45.839134,381.0,149.0,52.0,134.0
36880,1,CAM001,3,2.0334134507222745,732,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:45.836127,313.0,139.0,70.0,115.0
36879,3,CAM001,1,1.8955332130513485,732,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:45.831609,448.0,148.0,54.0,137.0
36878,2,CAM002,16,1.4998502001370968,876,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:44.539345,227.0,203.0,59.0,155.0
36877,4,CAM001,25,1.9078175813326195,720,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:42.508051,444.0,149.0,48.0,106.0
36876,2,CAM001,12,2.052681409089404,720,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:42.505051,381.0,149.0,52.0,135.0
36875,1,CAM001,3,2.072073796116753,720,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:42.498518,315.0,139.0,68.0,115.0
36874,3,CAM002,19,1.9289744839060439,864,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:40.928814,211.0,207.0,32.0,110.0
36873,2,CAM002,16,1.6474215189515777,864,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:40.922289,229.0,199.0,59.0,159.0
36872,3,CAM001,28,2.0419688629830386,708,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:39.066243,357.0,139.0,35.0,71.0
36871,4,CAM001,25,2.054004438048688,708,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:39.061705,441.0,151.0,57.0,128.0
36870,2,CAM001,12,1.802712655134309,708,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:39.057701,381.0,149.0,53.0,134.0
36869,1,CAM001,3,2.034928037496066,708,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:39.052181,315.0,139.0,67.0,115.0
36868,2,CAM002,16,1.6280270943706758,852,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:37.790124,224.0,202.0,60.0,154.0
36867,3,CAM001,28,1.3220473873515848,696,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:35.830208,358.0,139.0,35.0,69.0
36866,4,CAM001,25,2.0155854766342816,696,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:35.827205,436.0,153.0,59.0,131.0
36865,2,CAM001,12,1.8027134053309646,696,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:35.825195,381.0,149.0,52.0,136.0
36864,1,CAM001,3,2.0634632142844316,696,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:35.820662,320.0,141.0,64.0,110.0
36863,2,CAM002,16,1.587998265287978,840,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:34.540877,218.0,201.0,63.0,156.0
36862,2,CAM001,12,1.7154020468387778,684,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:32.255305,383.0,149.0,50.0,134.0
36861,1,CAM001,3,2.0127091739308858,684,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:32.250784,323.0,138.0,65.0,115.0
36860,4,CAM002,18,1.8854182118590967,828,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:31.171943,413.0,186.0,37.0,94.0
36859,2,CAM002,16,2.0247532881808987,828,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:31.167940,218.0,201.0,67.0,157.0
36858,2,CAM001,25,1.584689897534392,672,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:29.301734,425.0,147.0,53.0,142.0
36857,4,CAM001,12,1.9038699749586045,672,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:29.298733,384.0,149.0,49.0,134.0
36856,1,CAM001,3,2.0286239563914767,672,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:29.294729,325.0,138.0,65.0,118.0
36855,4,CAM002,18,1.9200196612023115,816,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:28.270846,412.0,187.0,35.0,93.0
36854,2,CAM002,16,1.5865250754517537,816,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:28.264848,222.0,201.0,62.0,158.0
36853,4,CAM001,12,1.9003543633872533,660,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:26.035372,385.0,149.0,47.0,134.0
36852,1,CAM001,3,2.017192971682535,660,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:26.029839,324.0,138.0,67.0,119.0
36851,4,CAM002,18,1.9112448517965266,804,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:24.643252,411.0,186.0,37.0,94.0
36850,2,CAM002,16,2.0619031797866425,804,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:24.638222,226.0,203.0,57.0,154.0
36849,4,CAM001,12,1.9103870399800205,648,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:22.817924,389.0,149.0,44.0,134.0
36848,1,CAM001,3,2.045137794737002,648,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:22.813923,324.0,139.0,67.0,122.0
36847,4,CAM002,18,1.9084994761965548,792,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:21.812955,412.0,188.0,35.0,91.0
36846,2,CAM002,16,2.0116907738272274,792,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:21.806437,223.0,203.0,58.0,154.0
36845,6,CAM001,25,1.9170559039494497,636,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:19.834943,511.0,151.0,32.0,100.0
36844,4,CAM001,12,1.9105376873501547,636,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:19.829404,389.0,151.0,44.0,133.0
36843,1,CAM001,3,2.0219441742248607,636,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:19.826446,325.0,139.0,66.0,120.0
36842,4,CAM002,18,1.8874686510422662,780,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:18.756516,412.0,186.0,35.0,91.0
36841,2,CAM002,16,2.003184233403786,780,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:18.750987,222.0,203.0,58.0,153.0
36840,3,CAM001,22,1.9749706789126569,624,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:15.575297,302.0,160.0,72.0,138.0
36839,2,CAM001,20,1.7019741214051758,624,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:15.570756,336.0,166.0,50.0,121.0
36838,4,CAM001,12,1.8160213493963386,624,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:15.567757,387.0,151.0,46.0,133.0
36837,1,CAM001,3,2.0469146786311248,624,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:15.563214,326.0,144.0,65.0,114.0
36836,2,CAM002,18,1.8800230746319395,768,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:14.061003,412.0,187.0,34.0,90.0
36835,4,CAM002,16,1.5756651951332927,768,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:14.057006,224.0,203.0,56.0,153.0
36834,3,CAM001,20,1.6003682531419767,612,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:11.985343,422.0,146.0,55.0,136.0
36833,4,CAM001,12,1.6805918113473688,612,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:11.982218,387.0,151.0,47.0,133.0
36832,1,CAM001,3,2.02217277465124,612,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:11.980218,325.0,144.0,66.0,117.0
36831,2,CAM002,18,1.6904670566905204,756,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:10.884156,413.0,186.0,32.0,92.0
36830,4,CAM002,16,2.068046999704915,756,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:10.878824,224.0,203.0,57.0,153.0
36829,3,CAM001,21,1.6604280791886743,600,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:08.219161,304.0,128.0,46.0,119.0
36828,2,CAM001,12,1.7935969316406877,600,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:08.216170,386.0,151.0,47.0,133.0
36827,1,CAM001,3,1.9735798689094421,600,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:08.211640,325.0,142.0,66.0,120.0
36826,4,CAM002,16,1.5193869424443878,744,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:07.713087,222.0,202.0,59.0,157.0
36825,4,CAM002,16,1.5434147457546112,732,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:04.736353,220.0,202.0,60.0,157.0
36824,2,CAM001,21,1.9399941563966734,588,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:04.616869,431.0,147.0,53.0,133.0
36823,3,CAM001,20,1.1823998986520081,588,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:04.613855,515.0,139.0,50.0,135.0
36822,4,CAM001,12,1.6916740566385922,588,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:04.609331,384.0,147.0,51.0,138.0
36821,1,CAM001,3,1.9960882366446413,588,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:04.606331,322.0,139.0,68.0,120.0
36820,4,CAM002,16,1.7319630586376127,720,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:39:01.813934,219.0,203.0,61.0,154.0
36819,2,CAM001,21,1.680811706920346,576,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:01.669231,445.0,147.0,33.0,136.0
36818,1,CAM001,3,2.05429533311535,576,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:39:01.664216,325.0,140.0,66.0,114.0
36817,4,CAM001,14,1.970135552219048,564,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:58.126174,391.0,152.0,42.0,132.0
36816,1,CAM001,3,2.021711408612188,564,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:58.123152,322.0,138.0,72.0,122.0
36815,2,CAM002,16,2.028376584117269,708,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:38:58.106071,214.0,204.0,67.0,155.0
36814,2,CAM002,16,2.0684495314027815,696,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:38:54.966286,214.0,206.0,66.0,152.0
36813,4,CAM001,14,2.0271197011918245,552,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:54.821128,391.0,150.0,43.0,133.0
36812,1,CAM001,3,2.0657891104263597,552,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:54.818126,324.0,137.0,71.0,122.0
36811,4,CAM001,14,1.9977975879860765,540,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:51.785315,392.0,152.0,41.0,131.0
36810,1,CAM001,3,2.0581131126565193,540,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:51.777109,325.0,138.0,70.0,120.0
36809,2,CAM002,16,2.0228951875338383,684,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:38:51.265444,213.0,205.0,67.0,154.0
36808,2,CAM002,16,2.037501219971374,672,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:38:48.525705,217.0,202.0,67.0,155.0
36807,4,CAM001,14,2.0141071859288466,528,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:48.312971,391.0,151.0,44.0,134.0
36806,1,CAM001,3,2.0661882608330364,528,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:48.308957,324.0,138.0,73.0,123.0
36805,2,CAM002,16,1.7829736300101764,660,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:38:45.865114,220.0,204.0,64.0,153.0
36804,4,CAM001,14,1.7401353310285834,516,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:45.715927,390.0,151.0,44.0,134.0
36803,1,CAM001,3,2.0373794865816715,516,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:45.709885,323.0,139.0,75.0,122.0
36802,4,CAM002,16,1.7021919254215871,648,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:38:42.776079,219.0,206.0,65.0,151.0
36801,4,CAM001,14,1.7540688256188852,504,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:42.530234,393.0,151.0,43.0,132.0
36800,1,CAM001,3,2.071300533020319,504,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:42.526236,323.0,138.0,78.0,124.0
36799,2,CAM002,17,2.066729764152608,636,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:38:39.881864,399.0,187.0,54.0,153.0
36798,4,CAM002,16,1.66558320022455,636,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:38:39.876863,216.0,205.0,66.0,153.0
36797,4,CAM001,14,1.7804033600042177,492,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:39.469840,392.0,151.0,42.0,132.0
36796,1,CAM001,3,2.010459874912932,492,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:39.464840,323.0,138.0,80.0,121.0
36795,4,CAM001,14,1.7550871614203278,480,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:36.617664,391.0,151.0,41.0,133.0
36794,2,CAM001,4,1.7548794287498366,480,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:36.612192,426.0,147.0,61.0,140.0
36793,1,CAM001,3,2.0186918460787067,480,True,b604818f-3395-4506-add4-ed6dca0ef4a6,Eastbound,2026-05-14 09:38:36.608194,325.0,139.0,82.0,120.0
36792,2,CAM002,17,1.7797433459617105,624,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:38:35.996156,398.0,187.0,53.0,152.0
36791,4,CAM002,16,1.5963607678412024,624,True,ce474060-0953-4f27-b37e-72372098e3e5,Westbound,2026-05-14 09:38:35.991613,216.0,204.0,62.0,155.0
