persistent_id,cameras_visited,track_id,avg_confidence,percent_time_in_fence,fence_ids_visited,fence_names_visited,total_detections,first_seen,last_seen,duration_seconds
8,CAM002,268,1.911,100.0,ec790070-4835-4864-80a9-221ef0ed2582,Westbound,24,2025-11-18T12:57:07.012803,2025-11-18T12:59:47.569730,160.556927
2,CAM002,207,2.002,100.0,ec790070-4835-4864-80a9-221ef0ed2582,Westbound,33,2025-11-18T12:57:07.015760,2025-11-18T12:59:47.560964,160.545204
6,CAM002,76,1.889,100.0,ec790070-4835-4864-80a9-221ef0ed2582,Westbound,10,2025-11-18T12:57:07.018824,2025-11-18T12:59:47.557969,160.539145
4,CAM002,240,1.7,100.0,ec790070-4835-4864-80a9-221ef0ed2582,Westbound,34,2025-11-18T12:57:07.020750,2025-11-18T12:59:47.566599,160.545849
3,CAM002,216,1.938,100.0,ec790070-4835-4864-80a9-221ef0ed2582,Westbound,33,2025-11-18T12:57:07.022340,2025-11-18T12:59:47.563967,160.541627
1,CAM002,76,1.952,100.0,ec790070-4835-4864-80a9-221ef0ed2582,Westbound,17,2025-11-18T12:57:16.635470,2025-11-18T12:59:42.482895,145.847425
9,CAM002,268,1.561,100.0,ec790070-4835-4864-80a9-221ef0ed2582,Westbound,2,2025-11-18T12:58:09.458037,2025-11-18T12:58:13.816276,4.358239
7,CAM002,207,1.652,100.0,ec790070-4835-4864-80a9-221ef0ed2582,Westbound,15,2025-11-18T12:58:22.350098,2025-11-18T12:59:32.087152,69.737054
