id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
42,CAM002,2025-11-18 12:00:00,1677,8,4.390052356020942,6,2,0,0,0,1677,0,2025-11-18T12:03:25.284496,2025-11-18T12:56:45.429746
