id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
4,CAM002,2025-11-18 14:00:00,2312,10,3.1541609822646657,6,3,0,0,0,2312,0,2025-11-18T14:01:04.272102,2025-11-18T14:56:08.935239
