id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
31,CAM002,2026-05-07 14:00:00,16,2,1.0666666666666667,2,0,0,0,0,16,0,2026-05-07T14:01:13.077487,2026-05-07T14:45:21.272253
