id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
12,CAM002,2026-01-28 19:00:00,1285,8,4.477351916376307,7,3,0,0,0,1285,0,2026-01-28T19:03:50.816642,2026-01-28T19:22:30.287173
