id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
42,CAM001,2026-05-14 10:00:00,2071,8,4.021359223300971,8,6,0,0,0,2071,0,2026-05-14T10:01:12.169597,2026-05-14T10:23:02.309367
