id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
35,CAM002,2026-05-07 18:00:00,214,10,4.28,9,0,0,0,0,214,0,2026-05-07T18:51:19.291067,2026-05-07T18:58:44.474520
