id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
34,CAM001,2026-05-07 15:00:00,431,9,7.431034482758621,15,0,16,0,0,429,2,2026-05-07T15:05:57.772393,2026-05-07T15:09:44.389647
