id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
23,CAM002,2026-05-05 22:00:00,0,0,0.0,0,0,0,0,0,0,0,2026-05-05T22:00:02.003209,2026-05-05T22:27:22.927304
