id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
26,CAM001,2026-05-06,3190,6,4.725925925925926,12,4,0,0,0,3190,0,2026-05-06T00:12:26.292457,2026-05-06T00:58:43.297697
