id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
12,CAM001,2025-11-09 19:00:00,53,3,1.0,1,0,0,0,0,53,0,2025-11-09T19:00:30.122141,2025-11-09T19:13:16.613606
