id,camera_id,hour,total_detections,unique_persons,avg_persons_per_frame,peak_persons,loitering_events,running_events,suspicious_events,crowd_events,persons_in_fence,persons_outside_fence,created_at,updated_at
39,CAM002,2026-05-14 09:00:00,1467,7,3.1822125813449023,7,3,0,0,0,1467,0,2026-05-14T09:37:47.386176,2026-05-14T09:59:32.938284
